frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
16562, 1, 690.042, 0.93, 1, 0.20, 0.00, 0.73, 0.00, 1.62, 1.36, 1.06, 1.37, 2.54, 0.53, 0.07, 0.00, 0.08, 0.14, 0.09, 0.00, 1.37, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
16563, 0, 690.083, 0.98, 1, 0.00, 0.00, 0.15, 0.00, 1.05, 1.34, 0.82, 0.35, 1.66, 0.79, 0.27, 0.37, 0.37, 0.37, 0.47, 0.00, 1.27, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16563, 1, 690.083, 0.93, 1, 0.00, 0.00, 0.52, 0.00, 1.60, 1.32, 1.06, 1.24, 2.50, 0.76, 0.10, 0.00, 0.00, 0.20, 0.00, 0.00, 1.35, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
16564, 0, 690.125, 0.98, 1, 0.00, 0.00, 0.16, 0.00, 1.14, 0.84, 0.68, 0.41, 1.62, 0.91, 0.18, 0.38, 0.61, 0.44, 0.41, 0.00, 1.60, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16564, 1, 690.125, 0.93, 1, 0.00, 0.00, 0.08, 0.00, 1.37, 1.00, 1.08, 1.15, 2.33, 0.53, 0.13, 0.00, 0.00, 0.20, 0.00, 0.00, 1.48, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
16565, 0, 690.167, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.00, 0.69, 0.75, 0.52, 1.65, 0.99, 0.23, 0.41, 0.72, 0.35, 0.38, 0.00, 1.61, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16565, 1, 690.167, 0.93, 1, 0.02, 0.00, 0.47, 0.00, 1.44, 1.20, 1.19, 1.18, 2.11, 0.26, 0.10, 0.00, 0.00, 0.17, 0.00, 0.00, 1.30, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
16566, 0, 690.208, 0.98, 1, 0.00, 0.00, 0.01, 0.00, 1.00, 0.47, 0.83, 0.47, 1.61, 0.89, 0.17, 0.29, 0.54, 0.36, 0.39, 0.00, 1.59, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16566, 1, 690.208, 0.93, 1, 0.47, 0.00, 0.35, 0.00, 1.40, 1.52, 1.19, 1.15, 1.93, 0.27, 0.29, 0.00, 0.00, 0.04, 0.00, 0.00, 1.31, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
16567, 0, 690.250, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.94, 0.66, 0.80, 0.44, 1.67, 0.64, 0.23, 0.22, 0.59, 0.36, 0.38, 0.00, 1.44, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16567, 1, 690.250, 0.98, 1, 0.03, 0.00, 0.50, 0.00, 1.29, 1.66, 1.54, 1.06, 1.68, 0.09, 0.18, 0.00, 0.00, 0.00, 0.03, 0.44, 1.18, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
16568, 0, 690.292, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.01, 0.45, 0.77, 0.42, 1.56, 0.64, 0.20, 0.17, 0.64, 0.26, 0.34, 0.00, 1.26, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16568, 1, 690.292, 0.93, 1, 0.00, 0.00, 0.63, 0.00, 1.30, 1.97, 1.77, 0.96, 1.48, 0.56, 0.39, 0.00, 0.00, 0.00, 0.25, 0.78, 0.84, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
16569, 0, 690.333, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.01, 0.72, 0.63, 0.45, 1.57, 0.68, 0.18, 0.19, 0.43, 0.32, 0.35, 0.00, 1.45, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
16569, 1, 690.333, 0.98, 1, 0.00, 0.00, 0.78, 0.00, 1.32, 1.74, 1.78, 1.01, 1.66, 0.35, 0.46, 0.00, 0.00, 0.00, 0.62, 0.98, 0.24, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
16570, 0, 690.375, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.03, 0.58, 0.73, 0.52, 1.62, 0.68, 0.13, 0.25, 0.31, 0.30, 0.30, 0.00, 1.27, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16570, 1, 690.375, 0.98, 1, 0.00, 0.00, 0.42, 0.00, 1.49, 1.68, 1.64, 1.16, 1.75, 0.41, 0.33, 0.00, 0.00, 0.00, 0.43, 1.03, 0.09, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
16571, 0, 690.417, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.11, 0.51, 0.77, 0.38, 1.54, 0.60, 0.22, 0.16, 0.43, 0.25, 0.28, 0.00, 1.13, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16571, 1, 690.417, 0.98, 1, 0.00, 0.00, 0.42, 0.00, 1.54, 1.54, 1.69, 1.07, 1.80, 0.53, 0.15, 0.00, 0.00, 0.00, 0.52, 0.74, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
16572, 0, 690.458, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.06, 0.69, 0.78, 0.34, 1.64, 0.62, 0.21, 0.25, 0.40, 0.25, 0.27, 0.00, 1.14, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16572, 1, 690.458, 0.98, 1, 0.12, 0.00, 0.20, 0.00, 1.45, 1.13, 1.45, 0.93, 1.77, 0.49, 0.31, 0.00, 0.00, 0.00, 0.50, 0.78, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
16573, 0, 690.500, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.08, 0.77, 0.78, 0.32, 1.61, 0.79, 0.06, 0.00, 0.34, 0.22, 0.27, 0.00, 1.11, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16573, 1, 690.500, 0.98, 1, 0.00, 0.00, 0.46, 0.00, 1.50, 1.33, 1.52, 0.81, 1.81, 0.45, 0.23, 0.00, 0.00, 0.00, 0.38, 0.60, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
16574, 0, 690.542, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.13, 0.85, 0.91, 0.65, 1.77, 0.59, 0.15, 0.08, 0.47, 0.19, 0.37, 0.00, 1.05, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16574, 1, 690.542, 0.98, 1, 0.12, 0.00, 0.30, 0.00, 1.66, 1.43, 1.44, 0.90, 1.93, 0.56, 0.28, 0.00, 0.00, 0.00, 0.25, 0.44, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16575, 0, 690.583, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.14, 0.96, 0.84, 0.49, 1.56, 0.54, 0.28, 0.15, 0.59, 0.35, 0.27, 0.00, 1.10, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16575, 1, 690.583, 0.98, 1, 0.06, 0.00, 0.19, 0.00, 1.60, 1.31, 1.49, 0.81, 1.98, 0.57, 0.24, 0.00, 0.00, 0.00, 0.26, 0.23, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16576, 0, 690.625, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.90, 0.35, 0.43, 0.17, 1.48, 0.43, 0.24, 0.28, 0.59, 0.27, 0.14, 0.00, 1.27, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16576, 1, 690.625, 0.98, 1, 0.00, 0.00, 0.44, 0.00, 1.75, 1.52, 1.55, 0.90, 2.08, 0.64, 0.20, 0.00, 0.00, 0.00, 0.21, 0.41, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
16577, 0, 690.667, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.81, 0.00, 0.21, 0.34, 1.67, 0.64, 0.31, 0.30, 0.53, 0.39, 0.13, 0.00, 1.47, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
16577, 1, 690.667, 0.98, 1, 0.05, 0.00, 0.38, 0.00, 1.70, 1.78, 1.41, 0.93, 2.10, 0.45, 0.18, 0.00, 0.00, 0.00, 0.23, 0.02, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16578, 0, 690.708, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.84, 0.00, 0.17, 0.30, 1.67, 0.74, 0.35, 0.30, 0.40, 0.49, 0.16, 0.00, 1.73, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
16578, 1, 690.708, 0.98, 1, 0.02, 0.00, 0.24, 0.00, 1.66, 1.55, 1.38, 0.98, 2.16, 0.47, 0.20, 0.00, 0.00, 0.00, 0.29, 0.20, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16579, 0, 690.750, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.04, 0.15, 0.24, 0.49, 1.81, 0.72, 0.29, 0.24, 0.44, 0.50, 0.30, 0.00, 1.69, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
16579, 1, 690.750, 0.98, 1, 0.20, 0.00, 0.38, 0.00, 1.72, 1.66, 1.47, 0.91, 2.22, 0.70, 0.21, 0.00, 0.00, 0.00, 0.33, 0.13, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16580, 0, 690.792, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.90, 0.34, 0.16, 0.29, 1.66, 0.68, 0.11, 0.29, 0.30, 0.39, 0.36, 0.00, 1.63, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16580, 1, 690.792, 0.98, 1, 0.00, 0.00, 0.34, 0.00, 1.61, 1.27, 1.37, 0.83, 2.15, 0.52, 0.13, 0.00, 0.00, 0.00, 0.30, 0.21, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16581, 0, 690.833, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.97, 0.51, 0.30, 0.69, 1.85, 0.55, 0.00, 0.00, 0.20, 0.36, 0.38, 0.00, 1.26, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16581, 1, 690.833, 0.98, 1, 0.00, 0.00, 0.27, 0.00, 1.79, 1.73, 1.36, 1.02, 2.30, 0.67, 0.21, 0.00, 0.00, 0.00, 0.31, 0.17, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16582, 0, 690.875, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.95, 0.71, 0.44, 0.68, 2.01, 0.27, 0.00, 0.00, 0.19, 0.27, 0.37, 0.00, 0.93, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16582, 1, 690.875, 0.98, 1, 0.00, 0.00, 0.31, 0.00, 1.76, 1.61, 1.36, 0.93, 2.30, 0.60, 0.01, 0.00, 0.00, 0.00, 0.37, 0.01, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16583, 0, 690.917, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.84, 0.37, 0.39, 0.59, 1.98, 0.26, 0.00, 0.00, 0.08, 0.38, 0.36, 0.00, 0.93, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16583, 1, 690.917, 0.98, 1, 0.02, 0.00, 0.41, 0.00, 1.76, 1.70, 1.36, 0.97, 2.21, 0.62, 0.04, 0.00, 0.00, 0.00, 0.29, 0.08, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16584, 0, 690.958, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.63, 0.25, 0.26, 0.68, 1.82, 0.11, 0.00, 0.00, 0.00, 0.40, 0.32, 0.00, 1.11, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
16584, 1, 690.958, 0.98, 1, 0.00, 0.00, 0.33, 0.00, 1.74, 1.71, 1.55, 0.94, 2.26, 0.50, 0.07, 0.00, 0.00, 0.00, 0.28, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16585, 0, 691.000, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.55, 0.61, 0.00, 0.40, 1.79, 0.32, 0.00, 0.00, 0.05, 0.33, 0.73, 0.00, 1.21, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
16585, 1, 691.000, 0.98, 1, 0.00, 0.00, 0.62, 0.00, 1.64, 1.14, 1.54, 1.00, 2.25, 0.60, 0.24, 0.00, 0.00, 0.00, 0.37, 0.17, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16586, 0, 691.042, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.59, 0.26, 0.00, 0.69, 1.80, 0.32, 0.00, 0.00, 0.00, 0.24, 1.11, 0.21, 1.12, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
16586, 1, 691.042, 0.98, 1, 0.00, 0.00, 0.45, 0.00, 1.55, 1.14, 1.47, 1.18, 2.03, 0.68, 0.29, 0.00, 0.00, 0.00, 0.78, 0.59, 0.12, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
16587, 0, 691.083, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.70, 0.37, 0.24, 0.65, 1.75, 0.47, 0.00, 0.00, 0.00, 0.44, 1.15, 0.25, 1.04, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0
16587, 1, 691.083, 0.98, 1, 0.00, 0.00, 0.18, 0.00, 1.38, 0.74, 1.19, 1.50, 2.17, 0.90, 0.44, 0.00, 0.00, 0.00, 0.82, 0.77, 1.03, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
16588, 0, 691.125, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.86, 0.60, 0.81, 0.65, 1.71, 0.64, 0.00, 0.00, 0.22, 0.07, 0.81, 0.00, 0.83, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16588, 1, 691.125, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.26, 0.00, 1.43, 1.85, 2.19, 1.13, 0.62, 0.00, 0.33, 0.00, 1.18, 0.83, 1.81, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
16589, 0, 691.167, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.96, 0.70, 1.08, 0.65, 1.71, 0.64, 0.07, 0.00, 0.45, 0.00, 0.53, 0.00, 0.75, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16589, 1, 691.167, 0.93, 1, 0.00, 0.00, 0.34, 0.00, 1.00, 0.00, 1.57, 1.86, 2.22, 1.68, 0.57, 0.00, 0.69, 0.00, 1.37, 1.06, 1.79, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
16590, 0, 691.208, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.94, 0.46, 1.05, 0.52, 1.78, 0.73, 0.08, 0.00, 0.43, 0.23, 0.38, 0.00, 1.12, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
16590, 1, 691.208, 0.93, 1, 0.00, 0.00, 0.52, 0.00, 0.84, 0.06, 1.52, 1.72, 2.11, 1.85, 0.90, 0.00, 0.57, 0.00, 1.45, 1.09, 1.53, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
16591, 0, 691.250, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.98, 0.87, 1.01, 0.55, 1.75, 0.68, 0.18, 0.00, 0.46, 0.08, 0.23, 0.00, 0.91, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16591, 1, 691.250, 0.93, 1, 0.00, 0.04, 0.71, 0.00, 0.68, 0.00, 1.73, 1.39, 2.01, 1.85, 1.06, 0.00, 0.86, 0.00, 1.30, 1.30, 1.60, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
16592, 0, 691.292, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.15, 1.45, 1.12, 0.61, 1.80, 0.69, 0.12, 0.00, 0.48, 0.03, 0.28, 0.00, 1.05, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16592, 1, 691.292, 0.93, 1, 0.00, 0.00, 0.42, 0.00, 0.50, 0.00, 1.59, 1.36, 1.92, 2.26, 0.92, 0.00, 0.96, 0.00, 1.20, 1.28, 1.38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
16593, 0, 691.333, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.15, 0.94, 1.08, 0.71, 1.71, 0.74, 0.10, 0.00, 0.28, 0.03, 0.18, 0.00, 0.90, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16593, 1, 691.333, 0.93, 1, 0.00, 0.00, 0.52, 0.00, 0.34, 0.00, 1.50, 1.04, 1.82, 2.15, 0.86, 0.00, 0.84, 0.00, 0.96, 1.42, 0.63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0
16594, 0, 691.375, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.11, 1.18, 1.09, 0.69, 1.82, 0.82, 0.06, 0.00, 0.37, 0.00, 0.14, 0.00, 0.99, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16594, 1, 691.375, 0.88, 1, 0.00, 0.00, 0.44, 0.00, 0.47, 0.09, 1.33, 1.49, 1.84, 1.96, 0.61, 0.00, 0.72, 0.00, 0.69, 1.04, 0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
16595, 0, 691.417, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.11, 0.90, 0.97, 0.59, 1.81, 0.96, 0.13, 0.00, 0.43, 0.17, 0.21, 0.00, 1.24, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16595, 1, 691.417, 0.88, 1, 0.00, 0.00, 0.38, 0.00, 0.56, 0.13, 1.24, 1.24, 1.85, 2.08, 0.28, 0.00, 0.70, 0.06, 0.51, 0.78, 0.16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
16596, 0, 691.458, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.19, 0.94, 1.09, 0.73, 1.78, 0.80, 0.16, 0.00, 0.32, 0.02, 0.20, 0.00, 0.97, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
16596, 1, 691.458, 0.88, 1, 0.00, 0.00, 0.31, 0.00, 0.62, 0.00, 1.24, 1.21, 1.88, 2.03, 0.04, 0.00, 0.50, 0.05, 0.36, 0.49, 0.32, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
16597, 0, 691.500, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.20, 1.17, 1.15, 0.58, 1.78, 0.80, 0.10, 0.00, 0.37, 0.05, 0.17, 0.00, 0.89, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
